start	end	text
12596960	12598960	How do you think it's gonna work?
12598960	12600960	Where positive positive 230 are set
12600960	12602960	where positive and positive C.
12602960	12604960	What are the odds,
12604960	12606960	What is theculрей to choose
12636960	12638960	Why do we need to do that?
12638960	12641960	Because we don't need to pay the money out.
12641960	12643960	It's different.
12643960	12645960	It's different.
12645960	12646960	It's different.
12646960	12647960	It's different.
12647960	12648960	It's different.
12648960	12649960	It's different.
12649960	12650960	It's different.
12650960	12651960	It's different.
12651960	12652960	It's different.
12652960	12653960	It's different.
12653960	12654960	It's different.
12654960	12655960	It's different.
12655960	12656960	It's different.
12656960	12657960	It's different.
12657960	12658960	It's different.
12658960	12659960	It's different.
12659960	12660960	It's different.
12660960	12661960	It's different.
12661960	12662960	It's different.
12662960	12663960	It's different.
12663960	12664960	It's different.
12664960	12665960	It's different.
12665960	12666960	It's different.
12666960	12667960	It is different.
12667960	12668960	It's different.
12668960	12669960	It's different.
12669960	12670960	It is different.
12670960	12671960	It's different.
12671960	12672960	It's different.
12672960	12673960	You have to carry it on your knee alone.
12673960	12674960	It's different.
12674960	12675960	It doesn't.
12675960	12676960	Yes.
12676960	12687460	It won't
12687460	12688460	It won't be big.
12688460	12693460	It can stand too low.
12693460	12698460	But it didn't end, obviously, I mean, it still worked.
12698460	12701460	Yeah, that's right, right now, but like, in a, oh.
12701460	12702460	Now it's 11.5.
12702460	12703460	11.5?
12703460	12704460	Yeah.
12704460	12705460	Okay.
12705460	12706460	I'm sorry.
12706460	12707460	I'm sorry.
12707460	12708460	It dropped to...
12708460	12709460	It went up to 12,000.
12709460	12710460	It dropped to...
12710460	12711460	Yeah.
12711460	12712460	4,000.
12712460	12715460	At least then I could regulate it.
12715460	12716460	Do you like it?
12716460	12717460	At least a lot?
12717460	12719460	Well, yeah, I don't like it.
12719460	12722460	I just like to talk to you regularly.
12722460	12727460	Yeah, I still haven't tried it, you know.
12727460	12731460	I didn't expect you to do this, but you did.
12731460	12736460	You didn't have to decide what you wanted to try.
12736460	12737460	You just didn't know.
12737460	12744460	You didn't even know how to do it.
12744460	12745460	You just flashed in there.
12745460	12747460	You could be just pumping down.
12747460	12748460	Yeah.
12748460	12753460	I didn't want to say too much.
12753460	12757460	The whole Brickel-Prinsky arena.
12757460	12758460	I don't know.
12758460	12765460	I don't think you should say too much.
12765460	12766460	You're the last one.
12766460	12768460	You're the last one.
12768460	12769460	No, I'm the last one.
12769460	12770460	I'm the last one.
12770460	12771460	I'm the last one.
12771460	12772460	I'm the last one.
12772460	12773460	No, I'm the last one.
12773460	12774460	I'm the last one.
12774460	12775460	I'm the last one.
12775460	12776460	I'm the last one.
12776460	12777460	I'm the last one.
12777460	12778460	I'm the last one.
12778460	12779460	I'm the last one.
12779460	12780460	I'm the last one.
12780460	12781460	I'm the last one.
12781460	12782460	I'm the last one.
12782460	12783460	I'm the last one.
12783460	12784460	I'm the last one.
12784460	12785460	I'm the last one.
12785460	12786460	I'm the last one.
12786460	12787460	I'm the last one.
12787460	12788460	I'm the last one.
12788460	12789460	I'm the last one.
12789460	12790460	I'm the last one.
12790460	12791460	I'm the last one.
12791460	12792460	I'm the last one.
12792460	12793460	I'm the last one.
12793460	12794460	I'm the last one.
12794460	12795460	I'm the last one.
12795460	12796460	I'm the last one.
12796460	12797460	I'm the last one.
12797460	12798460	I'm the last one.
12798460	12799460	I'm the last one.
12799460	12800460	I'm the last one.
12800460	12801460	I'm the last one.
12801460	12802460	I'm the last one.
12802460	12803460	I'm the last one.
12803460	12804460	I'm the last one.
12804460	12805460	I'm the last one.
12805460	12808460	I'm the most iconic person in the room.
12808460	12810460	I'm the last one.
12810460	12812460	I'm the last one.
12812460	12813460	I'm the last one.
12813460	12815460	I'm the last one.
12815460	12816460	I'm the last one.
12816460	12817460	I'm the last one.
12817460	12818460	I'm the last one.
12818460	12819460	I'm the last one.
12819460	12821460	I'm the last one.
12821460	12822460	I'm the last one.
12822460	12823460	I'm the last one.
12823460	12825460	I was the last one.
12825460	12826460	I'm the last one on my list.
12826460	12827460	I got the person.
12827460	12830460	So it's just been decided that there's noney for now.
12830460	12832460	How did you figure that out?
12832460	12836460	I just put the time last time I logged in.
12836460	12838460	I didn't log in. I wasn't going to log in.
12838460	12840460	What the fuck? I didn't log in the moment.
12840460	12842460	And what would they go for?
12842460	12844460	And then I took the last window.
12844460	12846460	They didn't even open.
12846460	12848460	I think I just sort of assumed it was a log file
12848460	12850460	because the windows were open.
12850460	12852460	But I actually don't really know what they thought.
12852460	12854460	I still think it could be gone.
12854460	12856460	When the gun thought I was by.
12856460	12862460	Glenn was a funny story.
12862460	12864460	So after the Bahamas,
12864460	12866460	he slides me back to his house.
12866460	12868460	At first I thought I was staying at a hotel.
12868460	12870460	He said, go to his house.
12870460	12872460	And it turns out I was at his house.
12872460	12874460	Why am I staying here?
12874460	12876460	It's too hot right now in Florida.
12876460	12878460	And it's too hot in DC.
12878460	12880460	You can't put your hotel in.
12880460	12882460	You've got to stay here.
12882460	12884460	Fortunately, my wife is gone on a vacation.
12884460	12886460	But you can stay in her room.
12886460	12888460	Her room.
12888460	12890460	They haven't slept in the same rooms
12890460	12892460	for like ten years.
12892460	12894460	So they're separated by the same house.
12894460	12896460	Okay, so I stayed in his room.
12896460	12898460	I was asleep.
12898460	12900460	I was so tired and I had some long flight.
12900460	12902460	And then I wake up.
12902460	12904460	And you know,
12904460	12906460	God save your cigarette.
12906460	12908460	He has this colonial house with this kitchen porch.
12908460	12910460	And I notice there's like a brick
12910460	12912460	in the screen window.
12912460	12914460	Yeah.
12914460	12916460	I sat there the last night.
12916460	12918460	I didn't call it a good story.
12918460	12920460	What were you doing at 2am last night?
12920460	12922460	I was asleep.
12922460	12924460	In bed.
12924460	12926460	No, you weren't.
12926460	12928460	I heard a car.
12928460	12930460	I saw you run to the car.
12930460	12932460	They gave him something.
12932460	12934460	What did you give him?
12934460	12936460	I didn't give him anything.
12936460	12938460	I have it all in video.
12938460	12940460	And it is this huge 1997 camera
12940460	12942460	that you know,
12942460	12944460	he has not updated its RAM systems.
12944460	12946460	Made by Nintendo.
12946460	12948460	Nintendo, yeah.
12948460	12950460	And so he starts going through his,
12950460	12952460	you know, his fast-forward
12952460	12954460	thing in his office.
12954460	12956460	He takes me to the office.
12956460	12958460	He's like, he's so
12958460	12960460	convinced that he's caught a Russian spy
12960460	12962460	in his house trying to get out of there.
12962460	12964460	Dossier just was published.
12964460	12966460	He's like,
12966460	12968460	he's out.
12968460	12970460	And then,
12970460	12972460	around 2am,
12972460	12974460	we see a hundred shadowy figure
12974460	12976460	approach.
12976460	12978460	Wow.
12978460	12980460	And I see it.
12980460	12982460	And I see the figures sort of stumble and fall.
12982460	12984460	And they stand up really quick.
12984460	12986460	And I look around and see the camera.
12986460	12988460	Glad he's a nice little kid.
12988460	12990460	He's strong, he's strong.
12990460	12992460	And you can't get into.
12992460	12994460	He's trying to slice the window screen.
12994460	12996460	The only window that doesn't have an alarm
12996460	12998460	is the camera.
12998460	13000460	No, no, Glenn Simpson.
13000460	13002460	He's going to be a Russian spy
13002460	13004460	when his son tries to sneak back in
13004460	13006460	for a party.
13006460	13008460	Still no apology.
13008460	13010460	You guys.
13012460	13014460	I appreciate that.
13014460	13016460	Well, anything else
13016460	13018460	that you think you might be able to help out with
13018460	13020460	is what I'm going to do is I've written down
13020460	13022460	a list of the stuff that
13022460	13024460	you see in Access To.
13024460	13026460	And I'm going to be able to do
13026460	13028460	some of the project stuff
13028460	13030460	that would be useful for someone.
13030460	13032460	I don't know.
13032460	13034460	I can do
13034460	13036460	emails.
13036460	13038460	Those are pretty easy.
13038460	13040460	Again, social engineering
13040460	13042460	I'm pretty good at.
13042460	13044460	When I get in that zone
13044460	13046460	and turn on the charm,
13046460	13048460	I can do fun,
13048460	13050460	actually enjoy it sometimes.
13050460	13052460	Actually, that would be fun.
13052460	13054460	If you need...
13054460	13056460	I've been focusing
13056460	13058460	just as like any concerned citizen,
13058460	13060460	but you guys have to be honest
13060460	13062460	so you don't have to answer the question.
13062460	13064460	I'm sort of Trump-based.
13064460	13066460	People come to me
13066460	13068460	with a lot of financial documents
13068460	13070460	from all over the world.
13070460	13072460	A lot of them are just...
13072460	13074460	There's a lot of hoops.
13074460	13076460	Some people like Ed from Ireland
13076460	13078460	is a legit guy.
13078460	13080460	The Catrice Jose guy
13080460	13082460	is some sort of state-run guy.
13082460	13084460	I don't know.
13084460	13086460	But I get a lot of that.
13086460	13088460	And then
13088460	13090460	there's
13090460	13092460	the Epstein thing with the sort of
13092460	13094460	a side gig for New York Times.
13094460	13096460	But I can
13096460	13098460	get that data,
13098460	13100460	but I did not want to take the step
13100460	13102460	to break in.
13102460	13104460	If you need me to do that, I'm happy to break in.
13104460	13106460	And if it's legal, and you guys are like
13106460	13108460	do legally, let's say
13108460	13110460	you can do this, I'll make that.
13110460	13112460	Good.
13112460	13114460	And it would definitely be something
13114460	13116460	we would tell you to do with a bunch of other caveats
13116460	13118460	and would not be allowed to do.
13118460	13120460	But...
13120460	13122460	Let's see.
13122460	13124460	Let me know if I missed anything too,
13124460	13126460	because I have
13126460	13128460	Tyler Rossi about MPS.
13128460	13130460	He did a man-in-the-mill for
13130460	13132460	eating from mom's computer.
13132460	13134460	You hacked the rich bank, but not really.
13134460	13136460	Right.
13136460	13138460	I still can, though.
13138460	13140460	I don't know if I'm
13140460	13142460	studying or I don't know.
13142460	13144460	If you ask me, you should not do any illegal activity.
13144460	13146460	That's probably the best
13146460	13148460	most of action.
13148460	13150460	No, I'm not going to know that for sure.
13150460	13152460	I'm not going to talk about that.
13152460	13154460	But hacking a bank
13154460	13156460	is just hacking the bankers.
13156460	13158460	That's true. That's illegal.
13158460	13160460	I wouldn't suggest it.
13160460	13162460	No, but I mean, in a case,
13162460	13164460	it would be something that you would want.
13164460	13166460	But can you really hack people like that?
13166460	13168460	It's not something
13168460	13170460	that we would normally do.
13170460	13172460	So, like,
13172460	13174460	it's good to know you have the skills, because we could
13174460	13176460	put you in a situation where you can talk to other people,
13176460	13178460	or we can introduce you to a group,
13178460	13180460	or do something else, and you're more complicated.
13180460	13182460	But knowing your skills is a good thing to do.
13182460	13184460	But it would be rare where I'd be like,
13184460	13186460	hey, go hacking a Deutsche Bank,
13186460	13188460	deal with this stuff for me,
13188460	13190460	because in court, that would be a hell of a thing
13190460	13192460	to show that the
13192460	13194460	government essentially hacked into a bank to deal with that.
13194460	13196460	Well, I know, but there's also
13196460	13198460	you guys, I'm sure you have people like this
13198460	13200460	in your agency, where other
13200460	13202460	agencies have the same types, where you find
13202460	13204460	an outside person like myself,
13204460	13206460	that you hire basically
13206460	13208460	to break the rules, but you don't say to break the rules.
13208460	13210460	You need someone that, you don't do that?
13210460	13212460	No. No?
13212460	13214460	Definitely. Okay.
13214460	13216460	I would tell you this, the rule is
13216460	13218460	if you were officially working with us,
13218460	13220460	you are an extension of the government
13220460	13222460	in the sense that if
13222460	13224460	you can't do anything I can't do.
13224460	13226460	Like a self-contractor.
13226460	13228460	Yeah, I guess you can kind of think about it like that.
13228460	13230460	You're not employed by the government.
13230460	13232460	But like, if I told you to
13232460	13234460	hack into something, it'd be like me hacking into it.
13234460	13236460	I can't do it, you can't do it.
13236460	13238460	Okay, so I'd represent,
13238460	13240460	who would you represent in the government?
13240460	13241460	Like, or...
13241460	13242460	Indirectly, yeah.
13242460	13244460	Like, you would give a...
13244460	13246460	You would be getting the direction from the government, too, which I mean.
13246460	13248460	It's like, there's a floor
13248460	13249460	or something.
13249460	13251460	The action is filled with government.
13251460	13252460	Right, right.
13252460	13254460	But technically, it's not, you're not,
13254460	13255460	it's not the government.
13255460	13257460	And who pays you is not the government either.
13257460	13259460	If you're an independent, who,
13259460	13260460	how do you pay it?
13260460	13262460	You mean, if you were to
13262460	13263460	be helping or something?
13263460	13264460	Sure.
13264460	13266460	Yeah, that's the government.
13266460	13268460	Which actually comes from the government?
13268460	13270460	No, it would be taxing.
13270460	13271460	Oh, okay.
13271460	13272460	Yeah.
13272460	13275460	But, we don't hire people to break the law.
13275460	13277460	Like, to search ventricles.
13277460	13278460	Are there any...
13278460	13279460	I'm sure they do.
13279460	13281460	But that's Oklahoma's stuff.
13281460	13283460	So, like, oversees the rules are different, right?
13283460	13285460	Like, oversees your
13285460	13287460	committing espionage, which is by the fact,
13287460	13289460	you know, the fact that we're against the law, right?
13289460	13290460	Right.
13290460	13291460	And the United States, you know,
13291460	13293460	we're still bound by the Constitution.
13293460	13295460	So, like, one distinction I want to make, too,
13295460	13297460	is like, with the FBI, like,
13297460	13299460	we will follow the rules every time.
13299460	13301460	I'm never going to tell you to break the rule,
13301460	13303460	and like, don't tell me about it or something.
13303460	13304460	We'll never deal with that situation.
13304460	13305460	Make a win-win.
13305460	13306460	Never.
13306460	13308460	If I tell you something, like,
13308460	13310460	even if I ask you to talk about something
13310460	13312460	that could be considered as illegal,
13312460	13314460	I'll have a whole document of, like,
13314460	13316460	this is exactly what you're allowed to say,
13316460	13317460	this is what you're not allowed to say,
13317460	13319460	these are the communities,
13319460	13321460	and you can't deviate from these four corners.
13321460	13323460	Otherwise, we distance ourselves from you,
13323460	13325460	because it's not what we ask.
13325460	13326460	Okay.
13326460	13329460	So, because there's a lot of stuff about what the FBI is,
13329460	13330460	or is it?
13330460	13332460	Like, just from talking to you today, right?
13332460	13334460	There's a lot of stuff that
13334460	13335460	you've perceived to be as Jewish.
13335460	13336460	Oh, yeah.
13336460	13337460	I totally learned a lot today.
13337460	13338460	Yeah.
13338460	13340460	So, that being said, it's like,
13340460	13341460	if you work with us,
13341460	13343460	it has to be very clear
13343460	13345460	that you're not breaking any rules.
13345460	13346460	Right?
13346460	13348460	Because we also don't want to work with people
13348460	13350460	who are not going to be able to follow directions.
13350460	13352460	We talked about it, it makes sense to me,
13352460	13354460	but, like, if you're going to give us information, too,
13354460	13356460	we have to know that that is the whole fiction.
13356460	13358460	You can't, like, take part of it.
13358460	13360460	You can't omit the stuff
13360460	13362460	that you don't want to tell us,
13362460	13363460	and it also has to be everything.
13363460	13365460	Because if we find out that it isn't everything,
13365460	13366460	then we can't trust you, right?
13366460	13367460	Right, right.
13367460	13368460	So, you want me to hold back?
13368460	13369460	I'm like, Barrett.
13369460	13372460	If you ask me, tell me about Barrett.
13372460	13373460	So, that would be,
13373460	13376460	that would have to be what we have now.
13376460	13378460	So, we're not,
13378460	13382460	are we really bound to tell you everything I know?
13382460	13383460	Not really bound.
13383460	13384460	Here's the thing.
13384460	13386460	Can I make a mission based on what I think
13386460	13388460	is irrelevant and irrelevant?
13388460	13389460	Or no?
13389460	13391460	It depends, right?
13391460	13392460	I mean, like, here's the thing.
13392460	13394460	You're not going to be your only source of information.
13394460	13396460	That's not how to work either, right?
13396460	13398460	I'm going to verify what you say.
13398460	13399460	It's like I look at this stuff
13399460	13400460	and I'll try to figure out it.
13400460	13401460	It's like a report.
13401460	13402460	Yeah, it's like a report, right?
13402460	13404460	I mean, they're also investigators, so to speak.
13404460	13406460	They publish their stuff.
13406460	13409460	But, if you were to work with us, right?
13409460	13412460	What I need from you most is trust.
13412460	13414460	If I can't trust what you're saying,
13414460	13416460	if I can't trust you with the information I give you,
13416460	13418460	then there's absolutely no reason we would work together.
13418460	13419460	Right?
13419460	13421460	If we were to involve you in something
13421460	13423460	where you are involved with other criminals,
13423460	13426460	you say, hey, by the way, I'm working with the FBI,
13426460	13428460	that whole thing goes to put them.
13428460	13429460	Right?
13429460	13430460	I mean, it doesn't help us.
13430460	13433460	So that's why you allow this stuff, too.
13433460	13435460	If you're here to give us information,
13435460	13438460	it was partial information and it was admitted, right?
13438460	13441460	There's a part in the court called Discovery, right?
13441460	13442460	I'm not sure how it works.
13442460	13445460	So with Discovery, we have to provide everything to defend.
13445460	13447460	That's how every U.S. government works, right?
13447460	13450460	Everything that we have that we're using to prosecute this guy,
13450460	13451460	the defense gets a copy of it.
13451460	13453460	So they can prosecute any of your stuff, right?
13453460	13454460	Right.
13454460	13456460	It's getting illegal happening and they...
13456460	13460460	So in the case that if you gave us partial information,
13460460	13462460	we'd provide that to the defense.
13462460	13463460	The defense obviously knows the full story
13463460	13465460	because that's the one he's being charged.
13465460	13467460	They say, actually, I said a bunch of stuff
13467460	13468460	that is exculpatory.
13468460	13470460	In other words, stuff that shows that I was innocent,
13470460	13472460	but it was selectively filtered out.
13472460	13474460	Our whole case would go to shit.
13474460	13476460	That's a regular job of having this guy.
13476460	13477460	Exactly, right.
13477460	13480460	So just how it's not fair for Prasada to do that to you, right?
13480460	13481460	Right.
13481460	13485460	So as the U.S. government, because we are the U.S. government,
13485460	13488460	we play exactly by the rules, every time.
13488460	13490460	So is there a guy, a middle manager there, at some point,
13490460	13494460	that says, I decide what goes into this reporting
13494460	13495460	and what does not go into the court?
13495460	13496460	So it's not my decision.
13496460	13499460	I just give you all the data you ask for, right?
13499460	13502460	Without any omission, and someone else makes that decision.
13502460	13503460	Okay.
13503460	13506460	Yeah, it's usually the case agent who would be working with you
13506460	13509460	who would say, okay, hey, I'm going to write this report.
13509460	13512460	And we write it in a way that doesn't disclose everything, right?
13512460	13514460	Because if I write your name in my report...
13514460	13516460	Can I text your identity, but it's still...
13516460	13518460	It doesn't hide anything.
13518460	13523460	We'll often put you guys in position to make you look bad,
13523460	13525460	but, you know, try to get it.
13525460	13526460	Try to get it.
13526460	13527460	So anyway...
13527460	13529460	Cover your ass and get it.
13529460	13530460	Right.
13530460	13532460	That's just the general way we work with people
13532460	13534460	because we work with a lot of different people
13534460	13535460	in a lot of different areas of life.
13535460	13538460	Like, I work drugs and drug dealers on my account,
13538460	13540460	and, you know, we work with them.
13540460	13541460	Do we drug you there?
13541460	13542460	Mm-hmm.
13542460	13543460	Yeah.
13543460	13544460	Because we've got to work our way into the chain.
13544460	13545460	How else do you think...
13545460	13546460	You can't just get the runners all day, right?
13546460	13547460	Right.
13547460	13549460	You get in the tenants and you get the people at the top
13549460	13550460	and try to...
13550460	13551460	Back down.
13551460	13552460	I don't care.
13552460	13553460	It just fucking has to happen.
13553460	13554460	It's completely...
13554460	13555460	It's completely...
13555460	13557460	Kind of like what we said downstairs.
13557460	13559460	It's hard, right?
13559460	13561460	It's hard to do this job,
13561460	13562460	but it should be hard.
13562460	13563460	Because of the rules?
13563460	13564460	Yeah.
13564460	13565460	I mean, the rules are hard.
13565460	13568460	Because that thing would be easy for us to do.
13568460	13570460	But we're with the new rules.
13570460	13572460	That's why we're going to do it with the new rules.
13572460	13574460	Because it's the right thing to do.
13574460	13576460	Is it like a chain of evidence or a thing?
13576460	13577460	Like, there's like a cartel.
13577460	13579460	You think, you know, there's a guy's IP address.
13579460	13581460	You know, there's email.
13581460	13584460	So now that, like, drug dealers are using,
13584460	13587460	like, the encrypted chat,
13587460	13589460	it doesn't work to go to the telephone company
13589460	13593460	and say, hey, we want to get a title-free on this cell phone
13593460	13595460	so we can see all the types of things.
13595460	13597460	That's all then in the water.
13597460	13600460	And now in order to get their communication,
13600460	13603460	like, you'd have to actually get a hold of the phone
13603460	13604460	and put...
13604460	13606460	And honestly, the way to do it is, like,
13606460	13608460	you'd have to get someone inside the group.
13608460	13610460	Yeah, close on.
13610460	13612460	Yeah, even then, like, you need someone to, like,
13612460	13614460	20 or 70 men in that phone.
13614460	13615460	Can it be an 8?
13615460	13616460	Yeah, I got it.
13616460	13618460	It still goes back to, like, that thing
13618460	13620460	where you have to get someone inside.
13620460	13622460	We can't just sit back and rely.
13622460	13624460	Yeah, because it's not...
13624460	13628460	It's because it's illegal to hack into the phone
13628460	13632460	and to bring it back in Christian.
13632460	13635460	So even with a proper warrant, you cannot...
13635460	13638460	Oh, yeah, exactly. With a proper warrant, you can't
13638460	13641460	because the technology is testing against that now.
13641460	13643460	It's not the technology itself.
13643460	13646460	But if someone can still do it, it's still doable, right?
13646460	13650460	Like, if someone was using some app that the data was still
13650460	13652460	housed with the service provider,
13652460	13654460	then, yeah, yeah, it would do it.
13654460	13656460	Because it's legally within the phone
13656460	13659460	and that company legally has the content.
13659460	13661460	Is it too much for me to ask, like,
13661460	13663460	what is legally outside the phone?
13663460	13666460	Well, you can even ask about that.
13666460	13669460	And it's just an hacking situation.
13669460	13672460	Like, if you know a cartel guy and you have a warrant,
13672460	13675460	what can you legally not do?
13675460	13678460	Yeah, I think maybe it's easier.
13678460	13680460	I'm just curious.
13680460	13684460	You can't break any law in order to get access to that guy.
13684460	13686460	Still the right?
13686460	13688460	No, we can't do that happen.
13688460	13689460	You can't?
13689460	13691460	Yeah, no, we can't.
13691460	13693460	Yeah, throughout the hacking or anything.
13693460	13695460	And giving a court order or a search warrant
13695460	13698460	to an ISP or a telecom provider is not hacking.
13698460	13701460	There's a law that says we can do that.
13701460	13703460	The warrant is what permits us to get things
13703460	13705460	that are under reasonable expectation of privacy,
13705460	13707460	which is what you're hacking.
13707460	13710460	You're hacking because it's not publicly available.
13710460	13712460	So if you have to breach that expectation of privacy,
13712460	13715460	we need a warrant as a government to get that.
13715460	13717460	The warrant will specify what you can and can't do.
13717460	13720460	And you can break expectation of privacy.
13720460	13723460	And if this is all to protect against, you know,
13723460	13726460	all the crazy shit that goes on and abuses and things like that.
13726460	13728460	So, like, I mean, as much as the government
13728460	13730460	does kind of a fuck up shit show,
13730460	13733460	I mean, it is put up in a way to protect people,
13733460	13734460	protect American people.
13734460	13736460	Their privacy, their liberty, things like that.
13736460	13737460	So when people think like,
13737460	13738460	like my mom does the same thing,
13738460	13740460	she's like, well, are you reading my e-mail that I love?
13740460	13741460	I don't have time to read your e-mail.
13741460	13742460	One.
13742460	13744460	And two, like, why would I be reading your e-mail?
13744460	13745460	That doesn't make any sense.
13745460	13746460	Trust me, I did it.
13746460	13747460	You don't want to read your mom's e-mail.
13747460	13751460	You don't want to do that.
13751460	13753460	Can't go backwards.
13753460	13754460	You can't.
13754460	13755460	I'm going to do that.
13755460	13756460	You can't ever go backwards.
13756460	13757460	Yeah, so there's...
13757460	13758460	I get it.
13758460	13760460	Yeah, there's limitations that we work under, but...
13760460	13761460	I like that.
13761460	13762460	It's fine.
13762460	13766460	It's like, you know, everyone has to have a...
13766460	13768460	Yeah, we play about the rules.
13768460	13770460	But when we do win, right,
13770460	13772460	when we do arrest someone or something like that,
13772460	13774460	our cases are, you know, airtight, right?
13774460	13776460	We've covered every angle that we can.
13776460	13777460	We've got all the information,
13777460	13779460	and we've vetted everything to make sure that,
13779460	13780460	we have the right person, right?
13780460	13782460	We want to make sure we have the right person,
13782460	13784460	and we have everything that leads up to it.
13784460	13786460	So, anyway, that's all just background
13786460	13788460	on how we work and how we work with sources
13788460	13789460	and stuff like that.
13789460	13790460	That's good.
13790460	13792460	I like to do extremely different things.
13792460	13794460	Karen, it's really like Tim and Jami.
13794460	13796460	Tim and Jami are very different.
13796460	13798460	Yeah, because I think that's the other thing, too,
13798460	13800460	is if we break the rules to get to our end of goal,
13800460	13802460	how are we getting better than the bad guys?
13802460	13803460	Right.
13803460	13804460	Right, and just fighting.
13804460	13805460	Yeah, it's easy.
13805460	13807460	I mean, it'd be easy for me to hack into a bunch of stuff,
13807460	13809460	but then I'm just a hacker.
13809460	13812460	I'm just a criminal doing rogue stuff.
13812460	13814460	Oh, vigilante.
13814460	13816460	True, but vigilante is just not far.
13816460	13819460	Anyway, that goes a whole different term.
13819460	13821460	Let's say that for a team of group.
13821460	13822460	Okay.
13824460	13825460	So, what else do I have?
13825460	13827460	Okay, we talked about Irish bank fraud.
13827460	13831460	OCCP, you're an admin on Hunter.d.gov.
13831460	13832460	Both.
13832460	13833460	Both.
13833460	13834460	Both.
13834460	13835460	Both.
13835460	13837460	The use of OCCP.
13837460	13838460	OCCRP, yeah.
13838460	13839460	OCCRP is down?
13839460	13840460	No, it's up.
13840460	13841460	Okay, yeah.
13841460	13842460	So, you're an admin on goal?
13842460	13843460	Yeah.
13843460	13845460	Well, I have an accent.
13845460	13846460	Okay.
13846460	13847460	And...
13847460	13849460	I know how to understand the documents, too,
13849460	13850460	which is...
13850460	13853460	I've learned a lot from the government.
13853460	13856460	So, if you need to...
13856460	13858460	If you want to know what a CLO is,
13858460	13860460	why it's important that it happens in 2008
13860460	13864460	in Ireland versus the UK,
13864460	13866460	I can help you understand that.
13866460	13867460	Okay.
13868460	13869460	We'll see.
13869460	13870460	You have...
13870460	13872460	David Eichrich has...
13872460	13876460	Well, I guess he tasks you to get into Epstein D-Mail
13876460	13879460	and his Epstein Y-C-Mail.
13879460	13881460	You know what he's password-wise?
13881460	13883460	It's up line.
13883460	13884460	It's a G-21.
13884460	13885460	A little...
13885460	13886460	I hit it.
13886460	13888460	A little same job.
13888460	13889460	A little...
13889460	13890460	Little...
13890460	13891460	A little same job.
13891460	13892460	A little same job.
13892460	13893460	A little same job.
13893460	13894460	A little same job.
13894460	13895460	A little same job.
13895460	13896460	A little same job.
13896460	13897460	A little same job.
13897460	13898460	A little same job.
13898460	13899460	A little same job.
13899460	13901460	You can just look at the old hacks from...
13901460	13902460	Oh, right.
13902460	13903460	Yeah, pretty easy.
13903460	13905460	But don't tell anybody.
13905460	13909460	You're also in a single group with Barrett,
13909460	13914460	Emma, Van, your friend,
13914460	13916460	and like a hundred other people there.
13916460	13917460	And a lot of journalists.
13917460	13918460	Journalists.
13918460	13919460	Journalists.
13919460	13920460	Journalists.
13920460	13921460	Okay.
13921460	13922460	You're capable of doing some email hacks
13922460	13926460	and then you'll do some light forensics.
13926460	13928460	I guess with this single group...
13928460	13929460	There's a big difference.
13929460	13930460	Okay.
13930460	13931460	Not like that.
13931460	13932460	That's...
13932460	13933460	I've been practicing a lot with that.
13933460	13936460	That's like my latest interest.
13936460	13937460	But mostly...
13937460	13938460	But with the software.
13938460	13940460	It happened, you know, not on my own.
13940460	13942460	I'm not coding it or writing it.
13942460	13944460	I don't think many people are coding it
13944460	13945460	or writing it themselves.
13945460	13946460	No, I'm very good.
13946460	13948460	I think it's a little bit better than...
13948460	13950460	But yeah, with Magnet, it was open source.
13950460	13952460	But with Magnet, of course, it's better.
13952460	13953460	Yeah, it's not like that.
13953460	13954460	I can prove that to you.
13954460	13957460	You need to do a demonstration of that.
13957460	13958460	Okay.
13958460	13961460	In a single group, you said Barrett...
13961460	13963460	Barrett said that he's not getting anything legal.
13963460	13964460	Is that right?
13964460	13965460	Or not getting anything stupid?
13965460	13966460	No.
13966460	13968460	He's always saying something stupid.
13968460	13970460	But he's just, you know, he's such a rabble.
13970460	13973460	Let's see what happens after he calms down a bit.
13973460	13975460	Because he was high a lot.
13975460	13976460	Okay.
13976460	13977460	He was very high.
13977460	13979460	And he was not happy.
13979460	13981460	So it was more worried about him.
13981460	13983460	No one really took it seriously.
13983460	13986460	You said the rest of the stuff in that group is mainly...
13986460	13988460	People miscontented about stuff.
13988460	13989460	Yeah.
13989460	13991460	You said these steps are basically just bitching a lot.
13991460	13992460	But like...
13992460	13994460	A lot of, like, fuck movies meant, you know...
13994460	13997460	And like, well, actually, I couldn't want to fuck movies meant.
13997460	13999460	You know, like, well, why would you want to do that?
13999460	14001460	You know, it's like that stuff.
14001460	14003460	You know, look at this Twitter post.
14003460	14006460	Or this cop just beat up this woman on the street.
14006460	14008460	You know, there's a lot of that, too.
14008460	14009460	Okay.
14009460	14010460	With the riots and stuff.
14010460	14011460	Sure.
14011460	14015460	But if you're asking if there's, like, organization or people are getting together and, you know...
14016460	14018460	I think they're very watched.
14018460	14020460	You know, there's no organization.
14020460	14021460	It's like, it's just chaos.
14021460	14022460	It's fun to see what happens.
14022460	14024460	It's like, Mike, I'm out of it, yeah.
14024460	14026460	And I meet some interesting people.
14026460	14028460	There's nothing, nothing explicitly illegal.
14028460	14033460	They don't talk about, you know, collectivity or hacking stuff or anything like that.
14033460	14034460	Why?
